Time,Concentration
9,1.5664415560774259
9.1,1.523607135366082
9.200000000000001,1.481944022936717
9.3,1.4414201895441339
9.4,1.4020044817361765
9.5,1.3636665979148133
9.600000000000001,1.326377065049884
9.700000000000001,1.290107216028064
9.8,1.254829167619976
9.9,1.2205157990488034
10,1.187140731144154
10.100000000000001,1.1546783060653263
10.200000000000001,1.123103567578535
10.3,1.0923922418730545
10.4,1.0625207189016181
10.5,1.0334660342308075
10.600000000000001,1.0052058513875384
10.700000000000001,0.9777184446881126
10.8,0.9509826825366808
10.9,0.9249780111803014
11,0.8996844389081358
11.100000000000001,0.8750825206826485
11.200000000000001,0.8511533431910137
11.3,0.8278785103052463
11.4,0.8052401289398968
11.5,0.783220795296435
11.600000000000001,0.7618035814837635
11.700000000000001,0.7409720225045748
11.8,0.7207101035975514
11.9,0.7010022479256864
12,0.6818333046012546
12.100000000000001,0.6631885370382363
12.200000000000001,0.6450536116232412
12.3,0.6274145866962142
12.4,0.6102579018324704
12.5,0.5935703674178027
12.600000000000001,0.57733915450866
12.700000000000001,0.5615517849695987
12.8,0.5461961218804189
12.9,0.5312603602056241
13,0.5167330177190175
13.100000000000001,0.5026029261764692
13.200000000000001,0.488859222730064
13.3,0.4754913415770243
13.4,0.46248900583700026
13.5,0.44984221965146964
13.600000000000001,0.4375412604991831
13.700000000000001,0.425576671721744
13.8,0.41393925525357295
13.9,0.40262006455067634
14,0.3916103977127745
14.100000000000001,0.3809017907935068
14.200000000000001,0.3704860112935711
14.3,0.3603550518317898
14.4,0.3505011239892439
14.5,0.3409166523217395
14.600000000000001,0.33159426853600144
14.700000000000001,0.3225268058251218
14.8,0.31370729335890374
14.9,0.3051289509248692
15,0.29678518371580576
15.100000000000001,0.28866957725985143
15.200000000000001,0.28077589248921464
15.3,0.27309806094374034
15.4,0.26563018010563566
15.5,0.25836650886176665
15.600000000000001,0.2513014630900403
15.700000000000001,0.2444296113664759
15.8,0.23774567078966685
15.9,0.2312445029194236
16,0.22492110982647326
16.1,0.21877063025018215
16.2,0.2127883358613444
16.3,0.2069696276271641
16.400000000000002,0.20131003227564007
16.5,0.19580519885662873
16.6,0.19045089539694657
16.7,0.18524300564694016
16.8,0.1801775259160183
16.900000000000002,0.17525056199472058
17,0.17045832616094872
17.1,0.16579713426806386
17.2,0.16126340291261146
17.3,0.15685364667949223
17.400000000000002,0.15256447546246676
17.5,0.14839259185792866
17.6,0.1443347886299464
17.7,0.14038794624462395
17.8,0.13654903047188335
17.900000000000002,0.13281509005282827
18,0.12918325443089176
18.1,0.12565073154502693
18.2,0.12221480568324346
18.3,0.11887283539483784
18.400000000000002,0.11562225145971514
18.5,0.11246055491323938
18.6,0.10938531512509328
18.7,0.10639416793067395
18.8,0.10348481381358353
18.900000000000002,0.10065501613782113
19,0.09790259942831527
19.1,0.09522544769847402
19.200000000000003,0.09262150282347056
19.3,0.09008876295800969
19.400000000000002,0.08762528099736068
19.5,0.08522916308047465
19.6,0.08289856713403217
19.700000000000003,0.08063170145630585
19.8,0.07842682333974633
19.900000000000002,0.0762822377312335
20,0.07419629592896443
20.1,0.07216739431497325
20.200000000000003,0.07019397312231197
20.3,0.06827451523594179
20.400000000000002,0.06640754502641417
20.5,0.0645916272154459
20.6,0.06282536577251348
20.700000000000003,0.06110740284162169
20.8,0.059436417697418926
20.900000000000002,0.05781112572985758
21,0.05623027745661969
21.1,0.05469265756254664
21.200000000000003,0.053197083965336935
21.3,0.051742406906791764
21.400000000000002,0.05032750806891057
21.5,0.048951299714157626
21.6,0.047612723849236996
21.700000000000003,0.04631075141173528
21.8,0.04504438147900484
21.900000000000002,0.04381264049868037
22,0.04261458154023732
22.1,0.04144928356701607
22.200000000000003,0.04031585072815292
22.3,0.03921341166987317
22.400000000000002,0.038141118865616774
22.5,0.03709814796448221
22.6,0.036083697157486626
22.700000000000003,0.035096986561155986
22.8,0.03413725761797089
22.900000000000002,0.033203772513207115
23,0.03229581360772295
23.1,0.03141268288625673
23.200000000000003,0.03055370142081084
23.3,0.029718208848709463
23.400000000000002,0.028905562864928812
23.5,0.028115138728309844
23.6,0.027346328781273316
23.700000000000003,0.026598541982668464
23.8,0.025871203453395882
23.900000000000002,0.025163754034455307
24,0.024475649857078834
