"Time","Conc"
80.5166666666667,0.012579399432661
80.5183349609375,0.0125775080234651
80.5200032552083,0.0125756166142691
80.5216634114583,0.0125737252050731
80.5233317057292,0.0125718346666917
80.525,0.0125699441283103
80.5266682942708,0.0125680535899289
80.5283365885417,0.012566163922362
80.5299967447917,0.0125642742547952
80.5316650390625,0.0125623854580428
80.5333333333333,0.012560495790476
80.5350016276042,0.0125586078645382
80.536669921875,0.0125567190677859
80.538330078125,0.0125548311418481
80.5399983723958,0.0125529432159103
80.5416666666667,0.0125510561607871
80.5433349609375,0.0125491691056639
80.5450032552083,0.0125472820505407
80.5466634114583,0.012545395866232
80.5483317057292,0.0125435096819233
80.55,0.0125416243684292
80.5516682942708,0.0125397381841205
80.5533365885417,0.0125378537414409
80.5549967447917,0.0125359684279468
80.5566650390625,0.0125340839852672
80.5583333333333,0.0125321995425876
80.5600016276042,0.0125303159707226
80.561669921875,0.0125284323988575
80.563330078125,0.0125265488269925
80.5649983723958,0.012524666125942
80.5666666666667,0.0125227834248915
80.5683349609375,0.012520900723841
80.5700032552083,0.0125190188936051
80.5716634114583,0.0125171370633692
80.5733317057292,0.0125152561039478
80.575,0.0125133751445264
80.5766682942708,0.012511494185105
80.5783365885417,0.0125096132256836
80.5799967447917,0.0125077331370767
80.5816650390625,0.0125058539192844
80.5833333333333,0.0125039738306776
80.5850016276042,0.0125020946128853
80.586669921875,0.0125002162659075
80.588330078125,0.0124983370481152
80.5899983723958,0.0124964587011375
80.5916666666667,0.0124945812249742
80.5933349609375,0.012492703748811
80.5950032552083,0.0124908262726478
80.5966634114583,0.0124889487964846
80.5983317057292,0.012487072191136
80.6,0.0124851964566018
80.6016682942708,0.0124833198512532
80.6033365885417,0.0124814441167191
80.6049967447917,0.012479568382185
80.6066650390625,0.0124776935184654
80.6083333333333,0.0124758186547458
80.6100016276042,0.0124739446618408
80.611669921875,0.0124720697981212
80.613330078125,0.0124701966760308
80.6149983723958,0.0124683226831257
80.6166666666667,0.0124664495610353
80.6183349609375,0.0124645764389448
80.6200032552083,0.0124627041876689
80.6216634114583,0.0124608310655784
80.6233317057292,0.012458959685117
80.625,0.0124570874338411
80.6266682942708,0.0124552160533797
80.6283365885417,0.0124533455437329
80.6299967447917,0.0124514741632715
80.6316650390625,0.0124496036536247
80.6333333333333,0.0124477340147924
80.6350016276042,0.0124458643759601
80.636669921875,0.0124439947371278
80.638330078125,0.0124421250982955
80.6399983723958,0.0124402563302778
80.6416666666667,0.01243838756226
80.6433349609375,0.0124365196650568
80.6450032552083,0.0124346517678536
80.6466634114583,0.0124327838706505
80.6483317057292,0.0124309168442618
80.65,0.0124290498178732
80.6516682942708,0.0124271827914845
80.6533365885417,0.0124253166359104
80.6549967447917,0.0124234504803363
80.6566650390625,0.0124215843247622
80.6583333333333,0.0124197190400027
80.6600016276042,0.0124178537552431
80.661669921875,0.0124159893412981
80.663330078125,0.0124141249273531
80.6649983723958,0.0124122605134081
80.6666666666667,0.0124103960994631
80.6683349609375,0.0124085325563326
80.6700032552083,0.0124066698840167
80.6716634114583,0.0124048063408863
80.6733317057292,0.0124029436685704
80.675,0.012401081867069
80.6766682942708,0.0123992191947531
80.6783365885417,0.0123973573932517
80.6799967447917,0.0123954964625649
80.6816650390625,0.0123936355318781
80.6833333333333,0.0123917746011913
80.6850016276042,0.0123899136705045
80.686669921875,0.0123880536106322
80.688330078125,0.0123861935507599
80.6899983723958,0.0123843343617022
80.6916666666667,0.0123824751726445
80.6933349609375,0.0123806159835868
80.6950032552083,0.0123787576653436
80.6966634114583,0.0123768993471004
80.6983317057292,0.0123750410288572
80.7,0.0123731835814286
80.7016682942708,0.012371326134
80.7033365885417,0.0123694686865713
80.7049967447917,0.0123676121099573
80.7066650390625,0.0123657555333432
80.7083333333333,0.0123638998275436
80.7100016276042,0.0123620432509296
80.711669921875,0.0123601884159446
80.713330078125,0.012358332710145
80.7149983723958,0.0123564778751601
80.7166666666667,0.0123546230401751
80.7183349609375,0.0123527690760046
80.7200032552083,0.0123509151118342
80.7216634114583,0.0123490611476637
80.7233317057292,0.0123472080543078
80.725,0.012345354960952
80.7266682942708,0.0123435018675961
80.7283365885417,0.0123416496450547
80.7299967447917,0.0123397974225134
80.7316650390625,0.012337945199972
80.7333333333333,0.0123360938482452
80.7350016276042,0.0123342424965184
80.736669921875,0.0123323920156062
80.738330078125,0.0123305415346939
80.7399983723958,0.0123286910537817
80.7416666666667,0.012326841443684
80.7433349609375,0.0123249918335862
80.7450032552083,0.0123231422234885
80.7466634114583,0.0123212926133908
80.7483317057292,0.0123194438741077
80.75,0.0123175960056391
80.7516682942708,0.0123157472663559
80.7533365885417,0.0123138993978873
80.7549967447917,0.0123120524002332
80.7566650390625,0.0123102054025792
80.7583333333333,0.0123083584049251
80.7600016276042,0.012306511407271
80.761669921875,0.0123046652804315
80.763330078125,0.012302819153592
80.7649983723958,0.012300973897567
80.7666666666667,0.012299128641542
80.7683349609375,0.0122972833855171
80.7700032552083,0.0122954381294921
80.7716634114583,0.0122935937442817
80.7733317057292,0.0122917502298858
80.775,0.0122899058446754
80.7766682942708,0.0122880623302795
80.7783365885417,0.0122862196866982
80.7799967447917,0.0122843761723023
80.7816650390625,0.012282533528721
80.7833333333333,0.0122806917559542
80.7850016276042,0.0122788499831874
80.786669921875,0.0122770082104206
80.788330078125,0.0122751664376538
80.7899983723958,0.0122733255357016
80.7916666666667,0.0122714846337494
80.7933349609375,0.0122696446026117
80.7950032552083,0.012267804571474
80.7966634114583,0.0122659645403363
80.7983317057292,0.0122641245091986
80.8,0.0122622853488754
80.8016682942708,0.0122604470593669
80.8033365885417,0.0122586078990437
80.8049967447917,0.0122567696095351
80.8066650390625,0.0122549321908411
80.8083333333333,0.0122530939013325
80.8100016276042,0.0122512564826384
80.811669921875,0.0122494199347589
80.813330078125,0.0122475833868794
80.8149983723958,0.0122457468389999
80.8166666666667,0.0122439102911204
80.8183349609375,0.0122420746140555
80.8200032552083,0.0122402389369905
80.8216634114583,0.0122384041307401
80.8233317057292,0.0122365684536751
80.825,0.0122347345182393
80.8266682942708,0.0122328997119889
80.8283365885417,0.012231065776553
80.8299967447917,0.0122292318411171
80.8316650390625,0.0122273987764958
80.8333333333333,0.0122255657118745
80.8350016276042,0.0122237326472532
80.836669921875,0.0122219004534464
80.838330078125,0.0122200682596397
80.8399983723958,0.0122182360658329
80.8416666666667,0.0122164047428407
80.8433349609375,0.0122145734198485
80.8450032552083,0.0122127429676708
80.8466634114583,0.0122109116446786
80.8483317057292,0.0122090820633154
80.85,0.0122072516111378
80.8516682942708,0.0122054220297746
80.8533365885417,0.0122035924484115
80.8549967447917,0.0122017637378629
80.8566650390625,0.0121999341564998
80.8583333333333,0.0121981063167658
80.8600016276042,0.0121962776062172
80.861669921875,0.0121944497664832
80.863330078125,0.0121926219267491
80.8649983723958,0.0121907949578296
80.8666666666667,0.0121889679889102
80.8683349609375,0.0121871410199907
80.8700032552083,0.0121853149218857
80.8716634114583,0.0121834888237808
80.8733317057292,0.0121816635964904
80.875,0.0121798374983855
80.8766682942708,0.0121780122710951
80.8783365885417,0.0121761879146192
80.8799967447917,0.0121743635581434
80.8816650390625,0.0121725392016675
80.8833333333333,0.0121707148451917
80.8850016276042,0.0121688913595304
80.886669921875,0.0121670678738691
80.888330078125,0.0121652452590223
80.8899983723958,0.0121634226441756
80.8916666666667,0.0121616000293288
80.8933349609375,0.0121597774144821
80.8950032552083,0.0121579556704499
80.8966634114583,0.0121561347972322
80.8983317057292,0.0121543130532
80.9,0.0121524921799824
80.9016682942708,0.0121506713067647
80.9033365885417,0.0121488513043616
80.9049967447917,0.0121470313019585
80.9066650390625,0.0121452112995554
80.9083333333333,0.0121433921679668
80.9100016276042,0.0121415730363782
80.911669921875,0.0121397547756042
80.913330078125,0.0121379356440157
80.9149983723958,0.0121361182540562
80.9166666666667,0.0121342999932822
80.9183349609375,0.0121324826033227
80.9200032552083,0.0121306652133632
80.9216634114583,0.0121288478234038
80.9233317057292,0.0121270313042589
80.925,0.0121252147851139
80.9266682942708,0.0121233991367836
80.9283365885417,0.0121215834884532
80.9299967447917,0.0121197678401228
80.9316650390625,0.012117953062607
80.9333333333333,0.0121161382850911
80.9350016276042,0.0121143235075753
80.936669921875,0.012112509600874
80.938330078125,0.0121106956941728
80.9399983723958,0.0121088817874715
80.9416666666667,0.0121070687515847
80.9433349609375,0.012105255715698
80.9450032552083,0.0121034426798113
80.9466634114583,0.0121016305147391
80.9483317057292,0.0120998183496669
80.95,0.0120980061845947
80.9516682942708,0.0120961948903371
80.9533365885417,0.0120943835960794
80.9549967447917,0.0120925723018218
80.9566650390625,0.0120907618783787
80.9583333333333,0.0120889514549356
80.9600016276042,0.012087141902307
80.961669921875,0.0120853323496785
80.963330078125,0.01208352279705
80.9649983723958,0.0120817132444214
80.9666666666667,0.0120799045626074
80.9683349609375,0.012078096751608
80.9700032552083,0.012076288069794
80.9716634114583,0.0120744802587945
80.9733317057292,0.012072672447795
80.975,0.0120708655076101
80.9766682942708,0.0120690585674252
80.9783365885417,0.0120672516272403
80.9799967447917,0.01206544555787
80.9816650390625,0.0120636394884996
80.9833333333333,0.0120618334191293
80.9850016276042,0.0120600282205734
80.986669921875,0.0120582230220176
80.988330078125,0.0120564178234618
80.9899983723958,0.0120546134957206
80.9916666666667,0.0120528091679793
80.9933349609375,0.012051004840238
80.9950032552083,0.0120492013833113
80.9966634114583,0.0120473979263846
80.9983317057292,0.0120455953402724
81,0.0120437927541602
81.0016682942708,0.0120419901680481
81.0033365885417,0.0120401875819359
81.0049967447917,0.0120383858666383
81.0066650390625,0.0120365841513406
81.0083333333333,0.0120347833068576
81.0100016276042,0.0120329824623745
81.011669921875,0.0120311816178914
81.013330078125,0.0120293807734083
81.0149983723958,0.0120275807997398
81.0166666666667,0.0120257808260713
81.0183349609375,0.0120239817232173
81.0200032552083,0.0120221826203633
81.0216634114583,0.0120203835175093
81.0233317057292,0.0120185852854699
81.025,0.0120167870534305
81.0266682942708,0.012014988821391
81.0283365885417,0.0120131914601661
81.0299967447917,0.0120113940989412
81.0316650390625,0.0120095967377163
81.0333333333333,0.012007800247306
81.0350016276042,0.0120060037568957
81.036669921875,0.0120042072664853
81.038330078125,0.0120024116468895
81.0399983723958,0.0120006160272937
81.0416666666667,0.0119988212785125
81.0433349609375,0.0119970256589167
81.0450032552083,0.0119952309101354
81.0466634114583,0.0119934370321687
81.0483317057292,0.011991643154202
81.05,0.0119898492762353
81.0516682942708,0.0119880553982686
81.0533365885417,0.0119862623911165
81.0549967447917,0.0119844693839643
81.0566650390625,0.0119826772476267
81.0583333333333,0.0119808851112891
81.0600016276042,0.0119790929749515
81.061669921875,0.0119773008386139
81.063330078125,0.0119755095730908
81.0649983723958,0.0119737183075678
