"molecule","mult","F96","Cmax_ss_MIC","AUC_ss_MIC","Cmin_ss"
"B",187.015645512028,99.2232055127955,37.8030103577071,177.389525609599,0.658545619058243
"B",86.7573240053532,91.4810216600503,27.1030140905571,164.267296067147,1.69557593696165
"B",127.487624601626,96.3873324847185,32.4475693407442,172.490577485973,1.19854330995783
"B",43.426249896348,74.8402778163936,17.8525209529537,137.031666169416,2.32340291482515
"B",30.7132035091683,63.4662981704631,13.8874608129493,118.571569556392,2.34053185522596
"B",357.803481744602,100,43.987915407855,179.456193353474,0
"B",55.5129334211047,81.7090898213688,20.9727750689856,148.179473026409,2.18210284343558
"B",31.2070950970498,64.0113589252783,14.0395239679404,119.479457169525,2.34855206382254
"B",110.478473393392,95.3275159350814,30.4461451005937,170.659752817229,1.40035012003538
"B",77.5459070240485,89.0244689473249,25.5619416038984,160.223000017503,1.81788327717266
"B",94.5778084112223,93.3699317650522,28.2879865837224,167.377065149739,1.60153050099615
"B",49.5801584435962,79.1460370856417,19.4360048362399,143.969445455213,2.29770743598886
"B",27.6773540720858,59.9102592375154,12.8953833341763,112.648406550216,2.2882070936873
"B",406.741000292463,100,43.987915407855,179.456193353474,0
"B",206.138640571237,99.738899559408,39.0953341408276,178.329303234389,0.5421958746563
"B",369.163286257168,100,43.987915407855,179.456193353474,0
"B",448.846914915834,100,43.987915407855,179.456193353474,0
"B",27.3747936260206,59.5346991998395,12.7906081440475,112.022850035312,2.28268097606447
"B",115.713589865812,95.67016413163,31.0932235092589,171.251674854261,1.3351041682261
"B",176.564362699171,98.7975961561221,36.9992628755861,176.654288827617,0.739588764344877
"B",57.3495827441798,82.421458754715,21.4196664211814,149.352267262859,2.14663527580099
"B",91.0768022102305,92.5444095893565,27.7701106572255,166.017983353218,1.64263176500385
"B",156.546228697764,97.9070003050295,35.3174056474038,175.115791571067,0.909173121032694
"B",160.746963251905,98.1029803086399,35.6875066143542,175.454345470149,0.871855248065763
"B",327.092302809291,100,43.987915407855,179.456193353474,0
"B",59.5847841476035,83.2582507388045,21.9446122515952,150.7299028813,2.10497290830783
"B",392.613428262513,100,43.987915407855,179.456193353474,0
"B",261.436415620015,99.8874637636429,41.8791764083575,178.970495311364,0.3712113207965
"B",702.33358606665,100,43.987915407855,179.456193353474,0
"B",228.094109119773,99.8021715273409,40.2809439557109,178.602380351061,0.469375310210493
"B",38.5664264250949,70.9843279817009,16.4344587631782,130.818655358229,2.34641406597769
"B",54.118848433969,81.1524602141538,20.623583875776,147.26307709079,2.20981643019824
"B",63.8630447314737,84.7758176738622,22.8966295391404,153.228318620043,2.02941598072488
"B",103.564830637195,94.8492402634731,29.5429392363722,169.833535394656,1.49142181320532
"B",32.9929276388232,65.9126767450528,14.5699609582419,122.646412196009,2.37652869833211
"B",532.06280792469,100,43.987915407855,179.456193353474,0
"B",90.5953290740977,92.4284050773004,27.6973373920999,165.82700166273,1.64840742096619
"B",93.3628761802006,93.0869702225572,28.1104759422195,166.911217117012,1.61561864714717
"B",435.168418173261,100,43.987915407855,179.456193353474,0
"B",38.4990682212194,70.9275333572482,16.4135720003904,130.727143375224,2.34675299924808
"B",267.639095937137,99.9021226961823,42.1538600457114,179.033762176013,0.354340156889928
"B",98.3352520465687,94.2225917601305,28.8228869146141,168.78082474827,1.55907809378253
"B",170.609190644887,98.5436672281997,36.5197275146848,176.215628622218,0.787941082439912
"B",58.8539833897927,82.9881655699142,21.7751793627036,150.285253606748,2.11841996298177
"B",164.958336614434,98.2943816708805,36.0489609869222,175.784989802644,0.835409225052155
"B",153.56219489534,97.7645624320792,35.0484170080626,174.869731277283,0.936295676142978
"B",298.232217013604,99.9697855772816,43.4217481572337,179.325790147957,0.276466031038267
"B",17.6638530524372,45.2528814954545,8.97387345850309,87.8068103241582,2.01118232372889
"B",40.0563695628276,72.2158716062127,16.8873706328469,132.803015679698,2.33906458330558
"B",389.08980038539,100,43.987915407855,179.456193353474,0
"B",240.691455756522,99.835778557076,40.9106829318303,178.747425796616,0.430696524729074
"B",20.9455932885268,50.3883799434713,10.2389326649524,96.788163103162,2.14809893602781
"B",236.616607907651,99.8251041468966,40.7106625137789,178.701355834685,0.442981847910734
"B",360.129480387629,100,43.987915407855,179.456193353474,0
"B",41.6101311425351,73.4523013238021,17.342079409671,134.795248860104,2.33168594189667
"B",34.557890597222,67.4186991741911,15.1231648896917,125.073432707659,2.36769266838721
"B",64.8578178227242,85.11409574792,23.1088419740985,153.785235909668,2.01257372398218
