Time,Concentration
11.200000000000001,0.6572081823148408
11.3,0.6392367915385301
11.4,0.6217568291259464
11.5,0.6047548569875438
11.600000000000001,0.5882178044913499
11.700000000000001,0.5721329584161364
11.8,0.5564879531790952
11.9,0.5412707613305533
12,0.5264696843084532
12.100000000000001,0.5120733434455257
12.200000000000001,0.49807067122226656
12.3,0.4844509027590082
12.4,0.4712035675405741
12.5,0.45831848136715725
12.600000000000001,0.445785738525255
12.700000000000001,0.43359570417264887
12.8,0.42173900693157934
12.9,0.4102065316844368
13,0.3989894125664275
13.100000000000001,0.3880790261498372
13.200000000000001,0.37746698481465674
13.3,0.36714513030047047
13.4,0.3571055274346625
13.5,0.34734045803211233
13.600000000000001,0.33784241496169787
13.700000000000001,0.32860409637504456
13.8,0.3196184000930813
13.9,0.31087841814609585
14,0.30237743146308593
14.100000000000001,0.29410890470632894
14.200000000000001,0.2860664812471986
14.3,0.2782439782793638
14.4,0.2706353820656179
14.5,0.26323484331468167
14.600000000000001,0.25603667268442565
14.700000000000001,0.24903533640805783
14.8,0.24222545203991108
14.9,0.23560178431756276
15,0.22915924113710293
15.100000000000001,0.22289286963846064
15.200000000000001,0.21679785239777521
15.3,0.21086950372388721
15.4,0.2051032660561025
15.5,0.19949470646045822
15.600000000000001,0.19403951322180019
15.700000000000001,0.18873349252904825
15.8,0.18357256525110383
15.9,0.17855276380092058
16,0.17367022908532612
16.1,0.16892120753825263
16.2,0.16430204823509248
16.3,0.1598092000859617
16.400000000000002,0.15543920910571588
16.5,0.15118871575861476
16.6,0.14705445237559878
16.7,0.14303324064219058
16.8,0.1391219891550882
16.900000000000002,0.13531769104557606
17,0.1316174216679209
17.1,0.12801833635098045
17.2,0.12451766821129472
17.3,0.12111272602597656
17.400000000000002,0.11780089216377086
17.5,0.1145796205726863
17.6,0.11144643482265686
17.7,0.10839892620172725
17.8,0.10543475186429671
17.900000000000002,0.10255163303000117
18,0.09974735323184508
18.1,0.09701975661223924
18.2,0.09436674626563395
18.3,0.09178628262647162
18.400000000000002,0.0892763819012223
18.5,0.0868351145432946
18.6,0.08446060376964967
18.7,0.08215102411797993
18.8,0.07990460004334032
18.900000000000002,0.077719604553155755
19,0.07559435787955421
19.1,0.07352722618800392
19.200000000000003,0.07151662032126471
19.3,0.06956099457768462
19.400000000000002,0.06765884552290442
19.5,0.06580871083405691
19.6,0.06400916817557016
19.700000000000003,0.06225883410571355
19.8,0.060556363013043235
19.900000000000002,0.05890044608193092
20,0.057289810286380846
20.1,0.05572321741135967
20.200000000000003,0.05419946310088946
20.3,0.05271737593216985
20.400000000000002,0.051275816515018356
20.5,0.049873676615937265
20.6,0.04850987830613182
20.700000000000003,0.04718337313282704
20.8,0.04589314131324419
20.900000000000002,0.0446381909506181
21,0.04341755727165305
21.1,0.0422303018848296
21.200000000000003,0.04107551205899388
21.3,0.03995230002167343
21.400000000000002,0.0388598022765806
21.5,0.037797178939779345
21.6,0.036763613094003826
21.700000000000003,0.0357583101606339
21.8,0.03478049728884359
21.900000000000002,0.0338294227614533
22,0.032904355417029324
22.1,0.03200458408778581
22.200000000000003,0.03112941705285737
22.3,0.03027818150652212
22.400000000000002,0.029450223040965902
22.5,0.02864490514319076
22.6,0.027861608705680115
22.700000000000003,0.027099731550444966
22.8,0.02635868796608512
22.900000000000002,0.025637908257509362
23,0.024936838307968764
23.1,0.02425493915306602
23.200000000000003,0.02359168656641361
23.3,0.022946570656622173
23.400000000000002,0.02231909547530913
23.5,0.021708778635826577
23.6,0.021115150942414843
23.700000000000003,0.020537756029496975
23.8,0.019976150010836746
23.900000000000002,0.019429901138290337
24,0.01889858946988971
