"t_h","c_mgL"
39.2866658528646,0.209656014549881
39.2883341471354,0.209615274362117
39.2899983723958,0.209574534174353
39.2916666666667,0.209533793986589
39.2933349609375,0.209493067731857
39.2949991861979,0.209452355410159
39.2966674804687,0.20941164308846
39.2983317057292,0.209370944699794
39.3,0.209330246311128
39.3016682942708,0.209289561855495
39.3033325195313,0.209248877399862
39.3050008138021,0.209208206877261
39.3066650390625,0.209167536354661
39.3083333333333,0.209126879765093
39.3100016276042,0.209086237108558
39.3116658528646,0.209045594452024
39.3133341471354,0.209004951795489
39.3149983723958,0.208964323071986
39.3166666666667,0.208923708281517
39.3183349609375,0.208883093491048
39.3199991861979,0.208842478700578
39.3216674804687,0.208801877843142
39.3233317057292,0.208761290918738
39.325,0.208720703994334
39.3266682942708,0.208680131002963
39.3283325195313,0.208639558011591
39.3300008138021,0.208598998953253
39.3316650390625,0.208558439894915
39.3333333333333,0.208517894769609
39.3350016276042,0.208477349644303
39.3366658528646,0.20843681845203
39.3383341471354,0.208396287259758
39.3399983723958,0.208355770000517
39.3416666666667,0.20831526667431
39.3433349609375,0.208274763348103
39.3449991861979,0.208234260021895
39.3466674804688,0.208193770628721
39.3483317057292,0.208153295168579
39.35,0.208112819708437
39.3516682942708,0.208072344248295
39.3533325195312,0.208031882721186
39.3550008138021,0.207991435127109
39.3566650390625,0.207950987533033
39.3583333333333,0.207910553871989
39.3600016276042,0.207870120210946
39.3616658528646,0.207829700482935
39.3633341471354,0.207789280754924
39.3649983723958,0.207748874959946
39.3666666666667,0.207708469164968
39.3683349609375,0.207668077303022
39.3699991861979,0.20762769937411
39.3716674804688,0.207587321445197
39.3733317057292,0.207546943516284
39.375,0.207506579520404
39.3766682942708,0.207466215524524
39.3783325195312,0.207425865461677
39.3800008138021,0.207385529331863
39.3816650390625,0.207345193202049
39.3833333333333,0.207304871005267
39.3850016276042,0.207264548808485
39.3866658528646,0.207224226611704
39.3883341471354,0.207183932280987
39.3899983723958,0.207143624017239
39.3916666666667,0.207103343619555
39.3933349609375,0.207063049288839
39.3949991861979,0.207022782824188
39.3966674804688,0.206982502426505
39.3983317057292,0.206942249894887
39.4,0.206901983430237
39.4016682942708,0.206861744831651
39.4033325195312,0.206821506233066
39.4050008138021,0.206781267634481
39.4066650390625,0.206741042968929
39.4083333333333,0.206700832236409
39.4100016276042,0.20666062150389
39.4116658528646,0.20662041077137
39.4133341471354,0.206580213971883
39.4149983723958,0.206540031105429
39.4166666666667,0.206499848238975
39.4183349609375,0.206459665372521
39.4199991861979,0.206419496439099
39.4216674804687,0.206379341438711
39.4233317057292,0.206339186438322
39.425,0.206299045370966
39.4266682942708,0.20625890430361
39.4283325195313,0.206218777169287
39.4300008138021,0.206178650034964
39.4316650390625,0.206138536833674
39.4333333333333,0.206098423632383
39.4350016276042,0.206058324364126
39.4366658528646,0.206018239028901
39.4383341471354,0.205978139760643
39.4399983723958,0.205938068358451
39.4416666666667,0.205897996956259
39.4433349609375,0.205857925554067
39.4449991861979,0.205817868084908
39.4466674804687,0.205777824548781
39.4483317057292,0.205737781012654
39.45,0.205697737476528
39.4516682942708,0.205657707873434
39.4533325195313,0.205617692203373
39.4550008138021,0.205577676533312
39.4566650390625,0.205537674796283
39.4583333333333,0.205497673059255
39.4600016276042,0.205457671322227
39.4616658528646,0.205417697451264
39.4633341471354,0.205377709647268
39.4649983723958,0.205337749709338
39.4666666666667,0.205297775838375
39.4683349609375,0.205257829833478
39.4699991861979,0.205217869895548
39.4716674804688,0.205177937823683
39.4733317057292,0.205138005751818
39.475,0.205098073679954
39.4766682942708,0.205058155541122
39.4783325195312,0.20501823740229
39.4800008138021,0.204978333196491
39.4816650390625,0.204938442923725
39.4833333333333,0.204898538717926
39.4850016276042,0.204858662378192
39.4866658528646,0.204818786038458
39.4883341471354,0.204778909698725
39.4899983723958,0.204739061225057
39.4916666666667,0.204699198818356
39.4933349609375,0.204659350344688
39.4949991861979,0.204619515804052
39.4966674804688,0.204579681263417
39.4983317057292,0.204539860655814
39.5,0.204500040048212
39.5016682942708,0.204460219440609
39.5033325195312,0.204420426699072
39.5050008138021,0.204380620024502
39.5066650390625,0.204340841215998
39.5083333333333,0.204301048474461
39.5100016276042,0.204261283598989
39.5116658528646,0.204221504790485
39.5133341471354,0.204181753848046
39.5149983723958,0.204142002905607
39.5166666666667,0.204102251963168
39.5183349609375,0.204062514953762
39.5199991861979,0.204022777944356
39.5216674804688,0.203983054867983
39.5233317057292,0.20394333179161
39.525,0.203903622648269
39.5266682942708,0.203863927437961
39.5283325195312,0.203824232227653
39.5300008138021,0.203784537017345
39.5316650390625,0.20374485574007
39.5333333333333,0.203705188395828
39.5350016276042,0.203665521051586
39.5366658528646,0.203625867640376
39.5383341471354,0.203586214229167
39.5399983723958,0.203546560817957
39.5416666666667,0.20350692133978
39.5433349609375,0.203467295794636
39.5449991861979,0.203427670249492
39.5466674804687,0.203388058637381
39.5483317057292,0.203348447025269
39.55,0.203308849346191
39.5516682942708,0.203269251667112
39.5533325195313,0.203229667921066
39.5550008138021,0.20319008417502
39.5566650390625,0.203150514362007
39.5583333333333,0.203110944548994
39.5600016276042,0.203071388669014
39.5616658528646,0.203031832789034
39.5633341471354,0.202992290842086
39.5649983723958,0.202952748895138
39.5666666666667,0.202913220881224
39.5683349609375,0.202873706800342
39.5699991861979,0.20283419271946
39.5716674804687,0.202794678638577
39.5733317057292,0.202755178490728
39.575,0.202715692275912
39.5766682942708,0.202676192128062
39.5783325195313,0.202636719846278
39.5800008138021,0.202597247564495
39.5816650390625,0.202557789215744
39.5833333333333,0.202518330866992
39.5850016276042,0.202478872518241
39.5866658528646,0.202439428102523
39.5883341471354,0.202399997619838
39.5899983723958,0.202360567137152
39.5916666666667,0.202321136654466
39.5933349609375,0.202281734037846
39.5949991861979,0.202242317488193
39.5966674804688,0.202202914871573
39.5983317057292,0.202163526187986
39.6,0.202124137504399
39.6016682942708,0.202084762753844
39.6033325195312,0.20204538800329
39.6050008138021,0.202006027185768
39.6066650390625,0.201966666368246
39.6083333333333,0.201927319483757
39.6100016276042,0.201887972599268
39.6116658528646,0.201848639647812
39.6133341471354,0.201809306696355
39.6149983723958,0.201769987677932
39.6166666666667,0.201730682592541
39.6183349609375,0.201691363574117
39.6199991861979,0.201652072421759
39.6216674804688,0.201612781269401
39.6233317057292,0.201573490117043
39.625,0.201534212897718
39.6266682942708,0.201494935678393
39.6283325195312,0.2014556723921
39.6300008138021,0.20141642303884
39.6316650390625,0.20137717368558
39.6333333333333,0.201337924332321
39.6350016276042,0.201298688912094
39.6366658528646,0.201259467424899
39.6383341471354,0.201220245937705
39.6399983723958,0.201181024450511
39.6416666666667,0.201141816896349
39.6433349609375,0.20110262327522
39.6449991861979,0.201063429654092
39.6466674804688,0.201024236032963
39.6483317057292,0.200985056344867
39.65,0.200945890589803
39.6516682942708,0.20090672483474
39.6533325195312,0.20086757301271
39.6550008138021,0.200828421190679
39.6566650390625,0.200789283301681
39.6583333333333,0.200750145412683
39.6600016276042,0.200711007523686
39.6616658528646,0.200671897500753
39.6633341471354,0.200632773544788
39.6649983723958,0.200593663521856
39.6666666666667,0.200554567431957
39.6683349609375,0.200515471342057
39.6699991861979,0.20047638918519
39.6716674804687,0.200437307028323
39.6733317057292,0.200398238804489
39.675,0.200359170580655
39.6766682942708,0.200320116289854
39.6783325195313,0.200281075932086
39.6800008138021,0.200242021641284
39.6816650390625,0.200202995216548
39.6833333333333,0.200163968791813
39.6850016276042,0.200124942367077
39.6866658528646,0.200085929875374
39.6883341471354,0.200046917383671
39.6899983723958,0.200007918825001
39.6916666666667,0.19996892026633
39.6933349609375,0.199929935640693
39.6949991861979,0.199890964948088
39.6966674804687,0.199851994255483
39.6983317057292,0.199813023562878
39.7,0.199774066803306
