"t_h","c_mgL"
24.3083333333333,0.875435019263625
24.309999593099,0.87534373003304
24.3116658528646,0.875252496534586
24.3133341471354,0.875161263036132
24.315000406901,0.875070029537678
24.3166666666667,0.874978796039224
24.3183329264323,0.8748876182729
24.3199991861979,0.874796384774446
24.3216674804688,0.874705151275992
24.3233337402344,0.874613917777538
24.325,0.874522740011215
24.3266662597656,0.874431562244892
24.3283325195313,0.874340328746438
24.3300008138021,0.874249150980115
24.3316670735677,0.874157973213792
24.3333333333333,0.874066739715338
24.334999593099,0.873975561949015
24.3366658528646,0.873884384182692
24.3383341471354,0.873793206416368
24.340000406901,0.873702084382176
24.3416666666667,0.873610906615853
24.3433329264323,0.87351972884953
24.3449991861979,0.873428606815338
24.3466674804687,0.873337429049015
24.3483337402344,0.873246307014823
24.35,0.8731551292485
24.3516662597656,0.873064007214308
24.3533325195312,0.872972885180116
24.3550008138021,0.872881707413793
24.3566670735677,0.8727905853796
24.3583333333333,0.872699463345408
24.359999593099,0.872608341311216
24.3616658528646,0.872517219277024
24.3633341471354,0.872426152974963
24.365000406901,0.872335030940771
24.3666666666667,0.872243908906579
24.3683329264323,0.872152842604518
24.3699991861979,0.872061720570326
24.3716674804688,0.871970654268265
24.3733337402344,0.871879587966204
24.375,0.871788465932012
24.3766662597656,0.87169739962995
24.3783325195312,0.871606333327889
24.3800008138021,0.871515267025828
24.3816670735677,0.871424200723767
24.3833333333333,0.871333134421706
24.384999593099,0.871242068119645
24.3866658528646,0.871151057549715
24.3883341471354,0.871059991247654
24.390000406901,0.870968924945593
24.3916666666667,0.870877914375663
24.3933329264323,0.870786848073602
24.3949991861979,0.870695837503672
24.3966674804688,0.870604826933742
24.3983337402344,0.87051376063168
24.4,0.87042275006175
24.4016662597656,0.87033173949182
24.4033325195313,0.87024072892189
24.4050008138021,0.87014971835196
24.4066670735677,0.870058763514161
24.4083333333333,0.869967752944231
24.409999593099,0.869876742374301
24.4116658528646,0.869785787536502
24.4133341471354,0.869694776966572
24.415000406901,0.869603822128773
24.4166666666667,0.869512811558843
24.4183329264323,0.869421856721044
24.4199991861979,0.869330901883244
24.4216674804687,0.869239947045445
24.4233337402344,0.869148992207646
24.425,0.869058037369847
24.4266662597656,0.868967082532048
24.4283325195312,0.868876127694249
24.4300008138021,0.86878517285645
24.4316670735677,0.868694218018651
24.4333333333333,0.868603318912983
24.434999593099,0.868512364075184
24.4366658528646,0.868421464969516
24.4383341471354,0.868330510131717
24.440000406901,0.868239611026049
24.4416666666667,0.868148711920381
24.4433329264323,0.868057812814713
24.4449991861979,0.867966913709044
24.4466674804688,0.867876014603376
24.4483337402344,0.867785115497708
24.45,0.86769421639204
24.4516662597656,0.867603317286372
24.4533325195313,0.867512418180704
24.4550008138021,0.867421574807167
24.4566670735677,0.867330675701499
24.4583333333333,0.867239832327962
24.459999593099,0.867148933222294
24.4616658528646,0.867058089848757
24.4633341471354,0.86696724647522
24.465000406901,0.866876403101683
24.4666666666667,0.866785503996015
24.4683329264323,0.866694660622477
24.4699991861979,0.86660381724894
24.4716674804687,0.866513029607534
24.4733337402344,0.866422186233997
24.475,0.86633134286046
24.4766662597656,0.866240499486923
24.4783325195312,0.866149711845517
24.4800008138021,0.86605886847198
24.4816670735677,0.865968080830574
24.4833333333333,0.865877293189168
24.484999593099,0.865786449815631
24.4866658528646,0.865695662174225
24.4883341471354,0.865604874532819
24.490000406901,0.865514086891413
24.4916666666667,0.865423299250007
24.4933329264323,0.865332511608601
24.4949991861979,0.865241779699326
24.4966674804688,0.86515099205792
24.4983337402344,0.865060204416513
24.5,0.864969472507238
24.5016662597656,0.864878684865832
24.5033325195312,0.864787952956557
24.5050008138021,0.864697165315151
24.5066670735677,0.864606433405876
24.5083333333333,0.864515701496601
24.509999593099,0.864424969587326
24.5116658528646,0.864334237678051
24.5133341471354,0.864243505768776
24.515000406901,0.864152773859501
24.5166666666667,0.864062041950226
24.5183329264323,0.863971365773082
24.5199991861979,0.863880633863807
24.5216674804688,0.863789901954532
24.5233337402344,0.863699225777388
24.525,0.863608493868113
24.5266662597656,0.863517817690968
24.5283325195313,0.863427141513824
24.5300008138021,0.86333646533668
24.5316670735677,0.863245789159536
24.5333333333333,0.863155057250261
24.534999593099,0.863064436805248
24.5366658528646,0.862973760628104
24.5383341471354,0.86288308445096
24.540000406901,0.862792408273816
24.5416666666667,0.862701732096672
24.5433329264323,0.862611111651659
24.5449991861979,0.862520435474515
24.5466674804687,0.862429815029502
24.5483337402344,0.862339194584489
24.55,0.862248518407345
24.5516662597656,0.862157897962332
24.5533325195312,0.862067277517319
24.5550008138021,0.861976657072306
24.5566670735677,0.861886036627293
24.5583333333333,0.86179541618228
