run,CL,V1,V2,F_oral,Cmax,AUC_MIC,Cmax_MIC
172,3.8108048586570877,13.554123939302816,15.711472066561054,0.3381604767239706,11.969620163244732,44.50986540071527,11.969620163244732
173,5.997362376937111,13.208367416884657,15.174551875159853,0.3381604767239706,11.770750619480186,29.770512364090912,11.770750619480186
174,3.0527999459974953,14.4610098059942,14.217601621445844,0.3381604767239706,11.378387799858912,54.04390917361022,11.378387799858912
175,6.094606844048147,17.836806729287467,14.68053305453577,0.3381604767239706,8.971952539177419,29.303432644032025,8.971952539177419
176,7.110983521767152,14.444183178539937,13.378676982342755,0.3381604767239706,10.524997715254278,25.683391989774133,10.524997715254278
177,5.786605253769311,14.027772192994435,11.871959240208954,0.3381604767239706,11.26133474585013,31.118869184948043,11.26133474585013
178,5.17958083115571,23.09091427504059,19.37027312338598,0.3381604767239706,7.158707179095278,32.66991487758886,7.158707179095278
179,4.036847202168204,16.42464907156157,18.623554207744743,0.3381604767239706,9.942401924422217,41.273940970418295,9.942401924422217
180,4.6657773424812135,20.94467355575933,21.59075727567029,0.3381604767239706,7.966991879651548,35.313373910123204,7.966991879651548
181,4.5169580519306916,18.299692309412613,18.150768598114215,0.3381604767239706,8.97698722122837,37.3698361441233,8.97698722122837
182,7.214742228754003,15.369677113317117,12.947915124331548,0.3381604767239706,10.116650124427075,25.160931682062692,10.116650124427075
183,5.558886861171917,18.02429119654891,11.669658841668493,0.3381604767239706,8.933533337011982,32.368912073853735,8.933533337011982
184,5.309265114899954,14.11019143097889,15.380531294643765,0.3381604767239706,11.318370769974862,33.06965787331356,11.318370769974862
185,5.685220268533389,18.747746878756075,19.35430795698186,0.3381604767239706,8.666530180438263,30.357617814986774,8.666530180438263
186,6.915560939846269,16.285398483460664,20.18542774208031,0.3381604767239706,9.728644881745556,25.333537613119788,9.728644881745556
187,4.532590906757373,23.979474844250586,11.950841177830434,0.3381604767239706,6.990388327253361,38.03903097055939,6.990388327253361
188,4.334439012328522,15.615750239219668,15.744924251051328,0.3381604767239706,10.387258910870806,39.684246140286504,10.387258910870806
189,3.32780670877945,21.102453702280094,19.288810452668915,0.3381604767239706,8.069822868845463,46.819282170020806,8.069822868845463
190,7.486961962597734,15.02265839236335,15.946097152555984,0.3381604767239706,10.369940217143014,23.889811749358973,10.369940217143014
191,6.233859669777815,21.626359373556546,17.177646499614603,0.3381604767239706,7.485209489322888,28.310477894624405,7.485209489322888
192,6.181522579604235,20.233115115144642,24.540442032328706,0.3381604767239706,8.096131859110963,27.438814986583566,8.096131859110963
