rank,F_oral,Cmax_MIC,AUC_MIC,dose,fitness,Cmax,AUC,Ctrough,fCT,logP,particle_size,surfactant,cosurfactant,oil,pe_conc,polymer,chitosan,enteric,dose_range
66,31.951488972937014,14.962097955708687,50.3632120749979,913.3135395594255,0.6025841672581745,14.962097955708687,50.3632120749979,0.24680420042902032,41.16424116424117,1.5037215103628405,50,49.997986326896566,30,20.000002119938692,50,29.999753114931785,1,1,701-1000mg
70,31.911558420673874,15.044286555541447,50.639894406678536,919.4801394587025,0.6022811936642634,15.044286555541447,50.639894406678536,0.24816009071181586,41.37214137214137,1.502559525628116,50.00000000285278,49.99323924433565,29.999999999999993,20.00000012478321,49.999999999989136,30,1,1,701-1000mg
136,31.892145882080758,15.086312324519119,50.781322195585425,922.6093237164587,0.6021352294923666,15.086312324519119,50.781322195585425,0.2488531422916558,41.58004158004158,1.5002205301807934,50.000000010544156,49.99829110186056,30,20.00000028076184,49.99999999999999,30,1,1,701-1000mg
157,31.868457245618725,15.135109040547267,50.94557451287871,926.2815231901455,0.6019533061126139,15.135109040547267,50.94557451287871,0.24965805842065483,41.58004158004158,1.5022264441258586,50.000000010544156,49.99829110186056,30,20.00002756001898,50,30,1,1,701-1000mg
198,31.844435978943874,15.152733130395307,51.00553667331051,928.0712307926192,0.6017317266541161,15.152733130395307,51.00553667331051,0.24995215769505344,41.58004158004158,1.500977745465635,50,49.99206306070052,29.909679397827077,20,50,30,1,1,701-1000mg
110,31.835972928630486,15.201061274795919,51.16758313482416,931.2672996002892,0.6017010777511387,15.201061274795919,51.16758313482416,0.25074601246688866,41.78794178794179,1.502559525628116,50.00000000285278,49.9967945931495,30,20.00000012770622,49.999999999989136,30,1,1,701-1000mg
54,31.803141618293314,15.26864280221489,51.39504649949586,936.3728595904724,0.601445243745865,15.26864280221489,51.39504649949586,0.2518606855760195,41.78794178794179,1.5001887157418308,50,49.99974569493862,30,20.000000016896564,50,30,1,1,701-1000mg
118,31.769686421737735,15.335159976824547,51.61896044315277,941.4427220195878,0.601179913229632,15.335159976824547,51.61896044315277,0.2529579781061291,41.995841995842,1.5010371622111103,50.00001675031982,49.99770261074231,30,20,50,30,1,1,701-1000mg
170,31.753918911381234,15.366499967170926,51.72445506150035,943.8351973819991,0.6010541557932609,15.366499967170926,51.72445506150035,0.25347495399729364,41.995841995842,1.5002263896161643,50,49.99732209187195,29.999999999999996,20.000011052230402,50,30,1,1,701-1000mg
160,31.732096662877822,15.410128993402687,51.8713057563318,947.1657575727014,0.6008796477931065,15.410128993402687,51.8713057563318,0.25419459096015723,42.20374220374221,1.5002458950194457,50,49.998351912577114,30,20.000000858454136,49.99999999999999,30,1,1,701-1000mg
20,34.02120889541946,7.738149432468822,26.05041525520695,443.67218952257804,0.6008386555688986,7.738149432468822,26.05041525520695,0.12766104491258692,25.363825363825367,1.5536139432174485,50.00000156297254,49.98788140951628,29.007341585330856,20.000000453704306,50,29.999999999999996,1,1,401-700mg
182,31.70709910271109,15.448714111671805,52.001240017420976,950.2869480462857,0.6006663047037781,15.448714111671805,52.001240017420976,0.2548313538489968,42.20374220374221,1.5279779766693327,50,49.99206306070052,29.998171481878966,20,50,30,1,1,701-1000mg
80,31.678038791387547,15.5130129176819,52.21768806593595,955.1177743401875,0.6004380804418018,15.5130129176819,52.21768806593595,0.2558920603672609,42.41164241164241,1.4988284854997516,50,49.98806990066392,30,20.00000044880574,50,29.999999999999996,1,1,701-1000mg
119,31.649854061045247,15.569309744497208,52.407150799123656,959.4368896799516,0.6002086481942392,15.569309744497208,52.407150799123656,0.2568205056279722,42.41164241164241,1.5030107925699427,50.00000034302807,49.99331034862087,29.999999972805732,20.000045989807752,50,30,1,1,701-1000mg
146,31.62910610477745,15.610370201926441,52.54533975754989,962.597795354107,0.6000384271762745,15.610370201926441,52.54533975754989,0.2574976895519214,42.61954261954262,1.50297580925728,50.00000034637827,49.99665661348556,29.999999999999996,20,50,30,1,1,701-1000mg
186,31.606096059841875,15.654785874142593,52.69484046347125,966.0393449792333,0.5998475640613734,15.654785874142593,52.69484046347125,0.2582303137044768,42.61954261954262,1.5000359206892278,50.000000062681906,49.9973620322113,29.999999999999996,20,50,30,1,1,701-1000mg
93,31.59176178762784,15.675619849988069,52.76496770109511,967.7638762476414,0.599721033410187,15.675619849988069,52.76496770109511,0.2585739708188999,42.82744282744283,1.4962393049130251,50.12248136290816,49.997512801641165,29.999999999999076,20.000000017742344,50,29.999999999999996,1,1,701-1000mg
89,31.550450403275903,15.760916131893774,53.05206693372897,974.3036341487692,0.5993807829983243,15.760916131893774,53.05206693372897,0.2599808914753979,42.82744282744283,1.4998898206753621,50.00000000000001,49.99934136662105,30,20,49.99999999999999,30,1,1,701-1000mg
98,34.194724245663686,7.654756523855572,25.766317941005184,436.60713838130255,0.5992927994135173,7.654756523855572,25.766317941005184,0.12626747378647968,25.155925155925157,1.500073455133027,50,49.99704992120358,29.999999999999996,20.00000192877147,50,30,1,1,401-700mg
45,31.53600768220744,15.788166094449005,53.14378894555461,976.4350920531049,0.5992584334729838,15.788166094449005,53.14378894555461,0.2604303727610402,43.03534303534304,1.5001887157418308,50,49.99974569493862,30,20.000000016896564,50,30,1,1,701-1000mg
17,31.47794420633071,15.89534642078864,53.504582116315895,984.8774449172007,0.5987604814280435,15.89534642078864,53.504582116315895,0.262198441951303,43.24324324324324,1.4997375769462595,50.00000039941175,49.99706215293139,29.999999999999996,20.0000000050646,50,29.999999999999996,1,1,701-1000mg
77,34.19812140171414,7.635921414513587,25.702917960320384,435.4895686385059,0.598691675827558,7.635921414513587,25.702917960320384,0.1259567830848628,25.155925155925157,1.4997229730871566,50,49.99704992120358,30,20.00000192877147,50,30,1,1,401-700mg
61,31.44461348299341,15.956670321657311,53.71099962453543,989.7250237791213,0.598471791939546,15.956670321657311,53.71099962453543,0.2632099872048115,43.24324324324324,1.499710712076202,50.00000000001845,49.99735028621832,29.999999999999996,20.000000122945185,50,30,1,1,701-1000mg
96,31.40684832713137,16.012621426520976,53.89933038166174,994.3896359305169,0.5981291167810198,16.012621426520976,53.89933038166174,0.2641328979384592,43.45114345114345,1.529210291733567,50.000000592021095,49.99787023031558,29.999999999999996,20.000001054406138,49.99999999998962,29.990152040829443,1,1,701-1000mg
2,31.37347336423731,16.08585386231403,54.14583125170333,1000,0.5978475134903674,16.08585386231403,54.14583125170333,0.26534087057456296,43.65904365904366,1.5002458950194457,50,49.998351912577114,30,20.000000858454136,50,30,1,1,701-1000mg
3,31.37347336423731,16.08585386231403,54.14583125170333,1000,0.5978475134903674,16.08585386231403,54.14583125170333,0.26534087057456296,43.65904365904366,1.5002458950194457,50,49.998351912577114,30,20.000000879365395,50,30,1,1,701-1000mg
64,34.170887061294536,7.522843732252297,25.32229376648133,429.3825254729764,0.5947500311677502,7.522843732252297,25.32229376648133,0.12409154017050576,24.94802494802495,1.6,50.000000035185124,49.996652660635945,30,20.000030919155567,49.99999999999999,30,1,1,401-700mg
85,34.09530513273809,7.43829152568233,25.040796194870833,425.5502625324914,0.5914218684499798,7.43829152568233,25.040796194870833,0.12271330866583181,24.74012474012474,1.5012355541418376,50,49.987615834354415,29.05354468273634,20,49.99999999999999,30,1,1,401-700mg
137,34.24892818792489,7.347707112272473,24.73277260876004,418.43056055170814,0.5894799906898807,7.347707112272473,24.73277260876004,0.12120259935105639,24.532224532224532,1.500060687216134,50.00008539659421,49.99725822181096,30,20,50,29.999999999999993,1,1,401-700mg
172,34.24716803018327,7.340147787900532,24.70732745546608,418.021561310162,0.5892169060312338,7.340147787900532,24.70732745546608,0.12107790571400423,24.532224532224532,1.4962416126325515,50.12248136290816,49.99727874811453,29.99999999993013,20,50,29.99999999999991,1,1,401-700mg
39,34.25968407677137,7.256540180862376,24.425916867942814,413.10941775943155,0.5865276718927093,7.256540180862376,24.425916867942814,0.11969886397320355,24.324324324324326,1.5024082358065698,50.00000013337244,49.99189101799307,29.999999999999996,20.000000574830775,49.99999999998808,29.98236455793949,1,1,401-700mg
21,34.280369889274,7.164500275105498,24.116080752643242,407.62311852242067,0.5836136934931543,7.164500275105498,24.116080752643242,0.11818050654268512,24.116424116424117,1.4973333519751415,50,49.99978724310285,30,20.000000000000004,50,30,1,1,401-700mg
6,34.281968397762974,7.052620160803248,23.73949418895647,401.2391369207466,0.5799096145891851,7.052620160803248,23.73949418895647,0.11633505260020949,23.90852390852391,1.5002661104907222,50.68003330022124,49.99727764313907,30,20,50,29.99999999999991,1,1,401-700mg
12,34.32199996917706,6.908096392188176,23.253021109635416,392.55849105939745,0.5753813549703473,6.908096392188176,23.253021109635416,0.11395109885750275,23.492723492723496,1.4996850646929285,50,49.996745249305796,30,20.000000884342164,50,30,1,1,200-400mg
127,34.332912981682476,6.830151378387278,22.990678865486235,388.00624572023406,0.5728657036246279,6.830151378387278,22.990678865486235,0.1126655043649082,23.284823284823286,1.491713804169041,50,49.991138185553645,29.997275450104155,20,49.999999999999986,30,1,1,200-400mg
177,34.11773758705887,6.85693155886433,23.080797623142075,391.9838415527744,0.5723016131811889,6.85693155886433,23.080797623142075,0.11310712014334526,23.284823284823286,1.2876058460171629,50,49.99672088209745,29.999999999999996,20.00000000006718,49.99999999999999,30,1,1,200-400mg
112,34.34245124293416,6.774915499382498,22.80474148526996,384.7613484135669,0.5710947582191561,6.774915499382498,22.80474148526996,0.11175431669231438,23.076923076923077,1.500215476214297,50,49.99188510799132,30,20,49.99999999999999,30,1,1,200-400mg
34,34.35133510107007,6.723449046122301,22.63148548028421,381.739426366411,0.5694443343420859,6.723449046122301,22.63148548028421,0.11090527123140281,23.076923076923077,1.499701769224993,50.00001717316641,49.99770261074231,30,20,50,29.999999999999996,1,1,200-400mg
53,34.367876913737575,6.6164870547587205,22.271445060833244,375.4855850997923,0.5660005626042202,6.6164870547587205,22.271445060833244,0.1091408980227937,22.86902286902287,1.5002604598924936,50,49.997942688075256,30,20,50,30,1,1,200-400mg
191,34.37293634741446,6.577586341443806,22.140520590489277,373.2233179101258,0.5647414748797565,6.577586341443806,22.140520590489277,0.10849931148745588,22.66112266112266,1.4995013838649085,50,49.991885147355696,29.999999999999996,20.000000153071838,50,30,1,1,200-400mg
169,34.25737832734931,6.520560442481743,21.951036547019743,371.2771684896883,0.5620804086825203,6.520560442481743,21.951036547019743,0.1075717345723715,22.66112266112266,1.5002622212108268,50,49.12652412622614,30,20.000031148626938,50,29.999999999996245,1,1,200-400mg
195,34.38822886368586,6.472153602216829,21.7856396304741,367.0777667310305,0.5613387698692665,6.472153602216829,21.7856396304741,0.1067602269056026,22.453222453222455,1.4996864608624592,50.00000158892376,49.987816732922205,29.999999999999996,20,50,30,1,1,200-400mg
11,34.16733258421763,6.400709905127301,21.546855481959064,365.4014181901191,0.5575055078398549,6.400709905127301,21.546855481959064,0.10559074821678806,22.245322245322246,1.529210291733567,50,49.380428583268134,29.999999999999996,20.00000000435797,49.20255067206206,29.990655654328496,1,1,200-400mg
7,34.418563082244646,6.271655312161234,21.11073314275999,355.3924163837643,0.5548733062518696,6.271655312161234,21.11073314275999,0.10345284984979676,22.03742203742204,1.4998603623052411,50,49.99430710090979,30,20.000009156275933,50,29.999999999964576,1,1,200-400mg
139,34.230182569159155,6.19236875809523,20.84384112448179,352.83049610203744,0.5510056678996544,6.19236875809523,20.84384112448179,0.10214494561340527,21.82952182952183,1.3797323676383852,50,49.997697737960536,30,20,49.236895547273505,29.999999999999996,1,1,200-400mg
199,34.400804745288525,6.1101977876741875,20.568016332520504,346.4346338070918,0.5493901932511952,6.1101977876741875,20.568016332520504,0.10079357708820548,21.62162162162162,1.501480098491936,50,49.71023921417889,30,20,50,30,1,1,200-400mg
178,34.45276462218114,6.029121488827804,20.294351092465057,341.3097289762245,0.5470310487342529,6.029121488827804,20.294351092465057,0.09945218113317301,21.413721413721415,1.4998603623052411,50,49.99430710090979,30,20.000009156275933,50,29.99999999996318,1,1,200-400mg
116,34.45769323725037,5.992413719441162,20.170787010576742,339.18311103063695,0.5458420539528025,5.992413719441162,20.170787010576742,0.09884665559974519,21.205821205821206,1.491713804169041,50,49.99579239841655,29.99994199719343,20.000000017489718,50,30,1,1,200-400mg
196,34.45246008892611,5.934468818177651,19.975984816561,335.9584050780426,0.5438812469346044,5.934468818177651,19.975984816561,0.09789212765201126,21.205821205821206,1.5009998948248826,50,49.99206306070052,29.909679397827077,20.00002756001898,50,30,1,1,200-400mg
15,34.473752364510574,5.862087391600815,19.73213574307193,331.6523730533791,0.5416105463742777,5.862087391600815,19.73213574307193,0.09669706496100872,20.997920997921,1.4999175243402243,50.00000000131163,49.991950362441976,29.99042844656359,20,49.9999999999981,29.999999999999996,1,1,200-400mg
14,34.489169741586586,5.761828878930942,19.39462216434234,325.83382005068256,0.53837392774608,5.761828878930942,19.39462216434234,0.09504306923405123,20.582120582120584,1.4998603809119506,50,49.99727210164235,30,20.000009156275933,50,30,1,1,200-400mg
37,34.49931073212474,5.683855438632504,19.132159756721684,321.32991323614283,0.5358443108076172,5.683855438632504,19.132159756721684,0.09375687608410244,20.374220374220375,1.499574981502172,50,49.99713679473132,29.999999999999996,20,49.999999999999986,29.999999999999993,1,1,200-400mg
101,34.51188183749379,5.585440546313357,18.80088802099314,315.65109379930607,0.5326493755443873,5.585440546313357,18.80088802099314,0.092133482876977,20.16632016632017,1.5057592021220856,50,49.997946340550904,30,20.000000053066064,50,30,1,1,200-400mg
167,34.51909976239957,5.516588806041714,18.569151264802326,311.69523786110807,0.5304037823131602,5.516588806041714,18.569151264802326,0.09099786895915676,19.95841995841996,1.491713804169041,50,49.991491460319565,29.997382324054538,20.00000000004951,49.999999999999986,29.99999999881367,1,1,200-400mg
180,34.519795947235565,5.5110266533391625,18.55042874306014,311.37468836289906,0.530223071776368,5.5110266533391625,18.55042874306014,0.09090611950036907,19.95841995841996,1.491713804169041,50,49.991491460319565,29.997382246580223,20,49.999999999999986,29.99999999881367,1,1,200-400mg
102,34.52818743023454,5.449462891490031,18.34319472377428,307.82137289248476,0.5282270532184971,5.449462891490031,18.34319472377428,0.08989056929305775,19.95841995841996,1.500205087445376,50.00000000000001,49.99177534814887,30,20,50,30,1,1,200-400mg
67,34.53342327555723,5.413197489343162,18.221110318949563,305.7262872221389,0.5270529368864554,5.413197489343162,18.221110318949563,0.08929229115159373,19.75051975051975,1.5020038831812192,50,49.9972989107307,30,20.00025944038492,49.99999999999999,30,1,1,200-400mg
10,34.54314919238432,5.332281495927863,17.948744063632947,301.0715461387413,0.5244205914348213,5.332281495927863,17.948744063632947,0.0879575647145373,19.542619542619544,1.4963410491867373,50,49.99675004210968,30,20.000030849316882,50,29.999999998876138,1,1,200-400mg
29,34.55466334869126,5.237893496425351,17.631026375064508,295.6436160758879,0.5213504042648994,5.237893496425351,17.631026375064508,0.08640059264675716,19.334719334719335,1.500249727653537,50,49.99790746942968,30,20.000021826607185,50,29.99999999886201,1,1,200-400mg
58,34.56158378257355,5.179104392608922,17.433139144126883,292.2668355647156,0.5194362544645368,5.179104392608922,17.433139144126883,0.08543084910111653,19.12681912681913,1.500249727653537,50,49.99790746942968,30,20.000021826607185,49.99999999999999,29.99999999886201,1,1,200-400mg
42,34.56844960499417,5.1190051460546515,17.23084380973004,288.81797607404894,0.5174778950713999,5.1190051460546515,17.23084380973004,0.0844395044705298,18.91891891891892,1.4995443782180577,50.000000050232444,49.997054063001706,29.999999999999993,20,50,30,1,1,200-400mg
72,34.57613722602621,5.051159627999095,17.00247306050932,284.92673305108815,0.5152664217172312,5.051159627999095,17.00247306050932,0.08332037721995852,18.711018711018713,1.5029539326550105,50.000000001727564,49.99665661348556,30,20,50,30,1,1,200-400mg
74,34.553242050622586,4.955112242838535,16.6796820157313,279.70258183164094,0.5119283328263682,4.955112242838535,16.6796820157313,0.08173874821682248,18.503118503118504,1.506481532229771,50,49.9943075672524,29.76682672788452,20,49.999999999999986,30,1,1,200-400mg
84,34.27063705203533,4.995293327927247,16.818198012284345,284.350752497207,0.5115275639599602,4.995293327927247,16.818198012284345,0.08241884753849138,18.711018711018713,1.4995101638598132,50,49.994290725111625,28.27941963208603,20,49.999999999999986,29.705855268281056,1,1,200-400mg
73,34.59147246031664,4.914826182590481,16.543567511923612,277.11350744503693,0.5108208635465676,4.914826182590481,16.543567511923612,0.08107151715497234,18.503118503118504,1.5011128135087122,50.00000000000001,49.996605603614576,29.99999998638377,20.000000000000004,50,30,1,1,200-400mg
46,34.59834918564606,4.852238553911301,16.33289431150046,273.5302425399351,0.5087785765507528,4.852238553911301,16.33289431150046,0.08003911617510563,18.295218295218298,1.5002676022314008,50.00000000000001,49.99655763232479,30,20,50,30,1,1,200-400mg
18,34.556482134061014,4.800583952876497,16.15903210055219,270.9464055804309,0.506803623861489,4.800583952876497,16.15903210055219,0.07918711086169344,18.08731808731809,1.6,50.00000000000001,49.99181398679899,30,20.00003032310254,49.99999999999999,29.999999999999996,1,1,200-400mg
26,34.61493696092489,4.699475295652932,15.818682251398796,264.79167943137827,0.5037914690504772,4.699475295652932,15.818682251398796,0.07751922618325702,17.87941787941788,1.500249727653537,50,49.99790746942968,30,20.000021826607185,49.99999999999999,29.99999999886201,1,1,200-400mg
49,34.58919841296619,4.67796843735644,15.74628957503128,263.77602107923695,0.5029195498350891,4.67796843735644,15.74628957503128,0.0771644671261935,17.87941787941788,1.4226938924095678,50,49.99764284393028,29.999997398903563,20.000045848045332,49.99999999999985,30,1,1,200-400mg
31,34.62635283002008,4.588475308457783,15.44505034940297,258.45215340915956,0.5001629495739037,4.588475308457783,15.44505034940297,0.07568824835889834,17.463617463617464,1.5057592021220856,50,49.997946340550904,29.999999999999993,20.000000053066064,50,30,1,1,200-400mg
120,34.62989346863344,4.553751371552928,15.32817014820795,256.47009541205784,0.4990275030745869,4.553751371552928,15.32817014820795,0.07511547956721278,17.463617463617464,1.5002622212108268,50,49.9967358566583,30,20.000000026193838,49.99999999999969,30,1,1,200-400mg
138,34.633691211168546,4.509441974405636,15.179032047737728,253.94687466948744,0.49757419846867235,4.509441974405636,15.179032047737728,0.07438463430998243,17.255717255717258,1.5002381601459374,50,49.99180884522164,29.999999999999996,20,50,29.999999999999996,1,1,200-400mg
92,34.637299079296,4.480782697786276,15.082553401589113,252.3064938109374,0.496641024261288,4.480782697786276,15.082553401589113,0.07391183807887555,17.255717255717258,1.4997181138030713,50,49.99688746009424,29.999999999999993,20,50,30,1,1,200-400mg
173,34.61963227148243,4.421731930998735,14.884104026935935,249.11379430576403,0.4945685946884622,4.421731930998735,14.884104026935935,0.0729394672701336,17.04781704781705,1.4962925263990783,50,49.83181478313372,29.999996402199233,20,50,29.999999999940428,1,1,200-400mg
161,34.619466868916845,4.421199232463381,14.88231377110114,249.0850207873114,0.4945498660381052,4.421199232463381,14.88231377110114,0.0729306952815892,17.04781704781705,1.4961129966378126,50,49.830322739847034,29.999999999999996,20,50,29.99999999994156,1,1,200-400mg
124,34.64613577253894,4.3616950473943366,14.681697221428495,245.53818256083213,0.4927261676083766,4.3616950473943366,14.681697221428495,0.07194744775789638,16.839916839916842,1.4995915537720341,50.12420859316752,49.99730840880026,30,20,50,30,1,1,200-400mg
141,34.64939038323753,4.346347505420356,14.63005316510106,244.65149856361205,0.492234166240088,4.346347505420356,14.63005316510106,0.07169437343529449,16.839916839916842,1.500450743065504,50,49.99120439853959,29.997359259012033,20,49.99999999999999,30,1,1,200-400mg
193,34.64409940845035,4.293732318336551,14.452931801709962,241.72649432331247,0.4904497549424255,4.293732318336551,14.452931801709962,0.07082638637733031,16.632016632016633,1.5497275426353678,50,49.99691533965935,30,20,49.99999999999999,30,1,1,200-400mg
97,34.658531561646235,4.246244916283504,14.293108199304903,238.95388521559687,0.4889529092647726,4.246244916283504,14.293108199304903,0.07004318170604404,16.424116424116423,1.5011246803777483,50,49.99691533965935,29.98838402840803,20,49.99999999999999,29.999999999999996,1,1,200-400mg
19,34.66742409941905,4.171286812891751,14.04077118286872,234.67507495051757,0.48650752412887543,4.171286812891751,14.04077118286872,0.06880659812733031,16.216216216216218,1.501013946365189,50,49.99830107253101,30,20.000016287547428,50,30,1,1,200-400mg
27,34.63510819623637,4.0772910928044155,13.724889858695871,229.60948042831774,0.4831862515610288,4.0772910928044155,13.724889858695871,0.06725883158302554,16.008316008316008,1.5000579448058946,50,49.710068261180034,30,20.00000001775107,50,30,1,1,200-400mg
81,34.676468417483896,4.054034637591437,13.646111408983552,228.01930928951427,0.48265311856656246,4.054034637591437,13.646111408983552,0.06687258045166111,16.008316008316008,1.4915937735277582,50,49.99120439853959,29.997359259012033,20.00000000005007,49.999999999999986,30,1,1,200-400mg
40,34.64839689056027,3.998165647073307,13.45805320596563,225.05914749933493,0.4806274637937187,3.998165647073307,13.45805320596563,0.06595100382561722,15.800415800415802,1.5845910865590058,50,49.99120439853959,29.997359259012033,20.00000000005007,49.999999999999986,30,1,1,200-400mg
134,34.66625027037576,3.9477866115627878,13.288470658196783,222.10877068230096,0.47905278024760867,3.9477866115627878,13.288470658196783,0.06511996535351608,15.592515592515593,1.5043617993533258,50,49.99079613710899,29.999999986869643,20.000000000001094,49.999999999999986,29.910427335799124,1,1,200-400mg
156,34.66874198925788,3.9362396263278794,13.249592959670704,221.4430374799285,0.47868247080598425,3.9362396263278794,13.249592959670704,0.06492944177074728,15.592515592515593,1.4995200482650748,50,49.99655991296281,30,20,49.88430817356507,30,1,1,200-400mg
90,34.6911089646261,3.896195898927501,13.114805036569779,219.04897824749244,0.47747776791318286,3.896195898927501,13.114805036569779,0.06426891603327685,15.384615384615385,1.4916759363183425,50,49.99579238001578,29.99994199719343,20,49.99789629722914,30,1,1,200-400mg
142,34.6885672072812,3.864548826813188,13.008274892106886,217.28558756305284,0.47640821343346146,3.864548826813188,13.008274892106886,0.0637468648116164,15.384615384615385,1.4991826627898186,50,49.99834178759766,30,20.000001917633618,49.96276407221997,30,1,1,200-400mg
105,34.65674045097078,3.8321956150470338,12.899854430032068,215.67241044025573,0.47514617682208027,3.8321956150470338,12.899854430032068,0.06321574481950681,15.176715176715177,1.5000579448058946,50,49.71023921417889,30,20.00000001775107,50,30,1,1,200-400mg
174,34.70073103790574,3.794213162862881,12.77152308388593,213.25618956250202,0.4741340575360177,3.794213162862881,12.77152308388593,0.06258666666298666,15.176715176715177,1.500281892540481,50,49.99729013558788,30,20,50,30,1,1,200-400mg
183,34.70073103790574,3.794213162862881,12.77152308388593,213.25618956250202,0.4741340575360177,3.794213162862881,12.77152308388593,0.06258666666298666,15.176715176715177,1.500281892540481,50,49.99729013558788,30,20,50,30,1,1,200-400mg
129,34.68237674960445,3.741815896114474,12.595412071874252,210.42680485641762,0.4722820241876249,3.741815896114474,12.595412071874252,0.06172374160221182,14.96881496881497,1.5034569346561542,50,49.837527169900476,30,20,50,30,1,1,200-400mg
108,34.655268196908835,3.7091784954537848,12.485288601925154,208.75019916782642,0.4710383895742234,3.7091784954537848,12.485288601925154,0.06118397735739508,14.760914760914762,1.6,50.00000000007526,49.99931284841991,30,20.0000321735635,49.96350787023723,30,1,1,200-400mg
145,34.68819996856649,3.6719166539974646,12.360122532899599,206.46124604112447,0.4699857557733903,3.6719166539974646,12.360122532899599,0.06057070658174903,14.760914760914762,1.500157824478408,50,49.837590353474404,30,20,50,29.999999999999915,1,1,200-400mg
175,34.71203800667672,3.6581687060880603,12.31358865617379,205.54272300193594,0.46966387514770236,3.6581687060880603,12.31358865617379,0.06034256490944889,14.760914760914762,1.5044509958961938,50.00000040700336,49.99826647595222,30,20.000000599218797,50,30,1,1,200-400mg
86,34.716709993956144,3.6003628023535725,12.119011782745185,202.26755405661845,0.46776343457610214,3.6003628023535725,12.119011782745185,0.0593890440653076,14.553014553014554,1.499993234995552,50,49.997728605684394,29.999999999999996,20,50,29.999999999999996,1,1,200-400mg
1,34.720131716592135,3.5603520042941335,11.98433064657068,200,0.46644900182771853,3.5603520042941335,11.98433064657068,0.05872904001253513,14.345114345114347,1.4998538016425094,50,49.99944844923165,30,20.000030580604385,49.999999999999986,30,1,1,200-400mg
4,34.720131716592135,3.5603520042941335,11.98433064657068,200,0.46644900182771853,3.5603520042941335,11.98433064657068,0.05872904001253513,14.345114345114347,1.4998538016425094,50,49.99944844923165,30,20,49.999999999999986,30,1,1,200-400mg
